Ticker,ano,lpa
SHUL4,2015,0.78417
MTSA4,2015,1.84061
FRTA3,2015,3.419
JOPA4,2015,3.10464
HBTS5,2015,0.6154
FRAS3,2015,0.43
MNDL3,2015,0.0
POMO4,2015,0.09998
RAPT4,2015,-0.08
SLCE3,2015,1.262
LUPA3,2015,-0.04342
KLBN11,2015,-0.2322
GRND3,2015,0.0
MNPR3,2015,-0.01562
SANB11,2015,1.36066
UCAS3,2015,0.1983
RCSL4,2015,-5.50043
KEPL3,2015,0.2371
LUXM4,2015,2.4408
PNVL3,2015,9.83315
GOAU4,2015,-4.82
PATI4,2015,0.67047
BRSR5,2015,2.3
LREN3,2015,0.9066
TASA4,2015,-6.27493
RANI3,2015,0.003
DXCO3,2015,0.2767
BSLI4,2016,4.17
ELET5,2016,2.53276
CEBR5,2016,7.95
TELB4,2016,-22.8709
AMER3,2016,-1.6617
ENGI11,2016,0.0
CIEL3,2016,1.77334
NEOE3,2016,0.39
GFSA3,2016,-43.2218
BRFS3,2016,-0.45808
PSSA3,2016,2.81895
EMAE4,2016,1.40357
TGMA3,2016,0.21
PDTC3,2016,6.421
RAIL3,2016,-0.448
CPFE3,2016,0.0
EGIE3,2016,2.372
STBP3,2016,-0.03017
COGN3,2016,1.15
CCRO3,2016,0.9707
SHOW3,2016,0.381
JBSS3,2016,0.14
HYPE3,2016,1.86004
PDGR3,2016,-107.9
GEPA4,2016,3.82322
TRPL4,2016,30.20956
EQTL3,2016,3.5848
LIGT3,2016,-1.53
BRAP4,2016,1.85965
MRFG3,2016,-1.3035
ATMP3,2016,-21.6098
ECOR3,2016,-1.73348
ENEV3,2016,-0.59779
BIOM3,2016,-1.48
FRIO3,2016,0.0
SEER3,2016,1.84601
GOLL4,2016,2.455
MDIA3,2016,6.94158
ABEV3,2016,0.8
SMFT3,2016,-1.6479
EMBR3,2016,0.79589
SGPS3,2016,-0.1496
MULT3,2016,1.6563
FIEI3,2016,-0.98
TAEE11,2016,0.83413
TCSA3,2016,0.0
LPSB3,2016,-0.30051
IGSN3,2016,-1.2164
JHSF3,2016,0.0
EZTC3,2016,1.43
MRVE3,2016,1.26274
GUAR3,2016,4.84663
GPAR3,2016,44.06
NEXP3,2016,-0.69093
SYNE3,2016,-0.178
YDUQ3,2016,1.16037
TRIS3,2016,0.03551
LOGG3,2016,0.81278
OSXB3,2016,0.4457
ANIM3,2016,0.26
TECN3,2016,0.025
AZUL4,2016,-0.55
B3SA3,2016,0.80936
PRIO3,2016,18.37744
CVCB3,2016,0.0
ENAT3,2016,0.0
APER3,2016,0.0
QUAL3,2016,1.46892
MDNE3,2016,-0.28
HBSA3,2016,-0.1395
ZAMP3,2016,-0.0007
SNSY3,2016,-730.40278
SNSY5,2016,-730.40278
CRPG5,2016,3.62
FESA4,2016,0.8515
SUZB3,2016,1.45534
ARZZ3,2016,1.3082
DIRR3,2016,-0.08
RENT3,2016,1.96574
CMIG4,2016,0.27
BMEB4,2016,0.3561
BRGE11,2016,0.87425
CEDO4,2016,-14.03
CSMG3,2016,3.56
MEAL3,2016,-0.4658
BBSE3,2016,2.01027
PRNR3,2016,0.06735
OFSA3,2016,-0.0965
CTSA3,2016,-0.0804
CTSA4,2016,-0.0804
MOVI3,2016,0.0544
CXSE3,2016,0.90799
CTNM4,2016,-4.5966
BEES4,2016,0.46
SCAR3,2016,1.356
BPAC11,2016,1.82
PETR4,2016,-1.14
JFEN3,2016,-1.4489
BHIA3,2016,0.0
CSNA3,2016,-0.68876
MOAR3,2016,17.33501
VLID3,2016,0.0
UGPA3,2016,2.8844
IRBR3,2016,2.74
SOND5,2016,-2.27913
RPMG3,2016,0.0
TKNO4,2016,-5.705
VALE3,2016,2.58
GGBR4,2016,-1.7
UNIP5,2016,3.5956
VBBR3,2016,-0.27
QUSW3,2016,5.46
BRQB3,2016,0.0
BRKM5,2016,0.55621
LOGN3,2016,1.1
EPAR3,2016,1.10271
AALR3,2016,0.146
EVEN3,2016,0.009
PFRM3,2016,-0.822
MGLU3,2016,3.98
HBOR3,2016,-0.3902
VSTE3,2016,0.18872
BOBR4,2016,1.09252
CSAN3,2016,2.73742
VULC3,2016,0.19271
NUTR3,2016,-114.98
PLAS3,2016,-50.67
JSLG3,2016,-0.9
TOTS3,2016,0.93
EUCA4,2016,0.54
ROMI3,2016,-0.63
BMKS3,2016,34.92789
ODPV3,2016,0.40844
PMAM3,2016,-1.16916
LEVE3,2016,0.1922
IGTI11,2016,0.226
NEMO5,2016,3.3088
MSPA4,2016,33.47
BBDC4,2016,3.39
BRIV4,2016,1.08932
FLRY3,2016,1.46
ITUB4,2016,3.57
USIM5,2016,-0.6
CALI3,2016,11.3
MGEL4,2016,0.008
RSID3,2016,-29.9873
CAMB3,2016,0.0
ETER3,2016,-0.2106
MYPK3,2016,0.22769
APTI4,2016,0.0
AMAR3,2016,-0.43122
DASA3,2016,0.30623
ITSA4,2016,1.11
REDE3,2016,0.0
RADL3,2016,1.36846
PINE4,2016,-0.23532
RDNI3,2016,-1.79492
VIVR3,2016,-98.98515
BEEF3,2016,0.82736
TEND3,2016,1.04909
CYRE3,2016,0.0
CRFB3,2016,0.66
CPLE5,2016,3.68045
CPLE6,2016,3.68045
OIBR4,2016,-10.28
INEP4,2016,-4.40473
TEKA4,2016,-266.22413
TXRX4,2016,-19.98434
PTBL3,2016,0.01341
CLSC4,2016,-0.2642
WEGE3,2016,0.69278
DOHL3,2016,0.26
DOHL4,2016,0.26
MWET4,2016,-10.2153
SHUL3,2016,0.45425
SHUL4,2016,0.49968
MTSA4,2016,1.55714
FRTA3,2016,1.53
JOPA4,2016,3.18736
HBTS5,2016,-0.4984
FRAS3,2016,0.34
MNDL3,2016,-16.6422
POMO4,2016,0.2481
RAPT4,2016,-0.21
SLCE3,2016,0.30842
LUPA3,2016,0.78456
KLBN11,2016,0.4722
GRND3,2016,0.0
MNPR3,2016,-1.87762
SANB11,2016,1.02292
UCAS3,2016,-0.36716
RCSL4,2016,-0.78257
KEPL3,2016,-0.8408
LUXM4,2016,2.5956
PNVL3,2016,11.53
GOAU4,2016,-1.51
PATI4,2016,0.84743
BRSR5,2016,1.9
LREN3,2016,0.9742
TASA4,2016,-1.76784
RANI3,2016,-0.0656
DXCO3,2016,0.0346
BSLI4,2017,0.0
ELET5,2017,-1.3
CEBR5,2017,10.9325
ATOM3,2017,0.19451
AMER3,2017,-1.0052
ENGI11,2017,0.0
CIEL3,2017,1.49507
NEOE3,2017,0.48
BBML3,2017,0.2
GFSA3,2017,-31.6036
BRFS3,2017,-1.36748
PSSA3,2017,3.39704
EMAE4,2017,3.04166
TGMA3,2017,1.57
PDTC3,2017,1.1525
RAIL3,2017,-0.18782
CPFE3,2017,1.16
EGIE3,2017,3.07098
STBP3,2017,-0.00805
COGN3,2017,1.16
CCRO3,2017,0.9045
SHOW3,2017,0.6574
JBSS3,2017,0.19
HYPE3,2017,1.53041
PDGR3,2017,3.52132
GEPA4,2017,2.58257
TRPL4,2017,8.28985
EQTL3,2017,5.0179
LIGT3,2017,0.61
BRAP4,2017,6.88035
MRFG3,2017,-0.8158
ATMP3,2017,-93.8389
ECOR3,2017,0.70532
ENEV3,2017,0.37098
BIOM3,2017,-1.14
FRIO3,2017,0.0
SEER3,2017,1.55217
GOLL4,2017,0.055
MDIA3,2017,2.49022
ABEV3,2017,0.47
SMFT3,2017,-1.0157
EMBR3,2017,1.08379
SGPS3,2017,0.4209
MULT3,2017,1.87
FIEI3,2017,0.0
TAEE11,2017,0.62727
TCSA3,2017,0.0
LPSB3,2017,-0.50636
IGSN3,2017,0.305
JHSF3,2017,-0.0431
EZTC3,2017,2.17
MRVE3,2017,1.479845267
GUAR3,2017,8.70462
GPAR3,2017,3.807
PTCA3,2017,2.25
NEXP3,2017,0.42819
SYNE3,2017,1.4588
YDUQ3,2017,1.37464
TRIS3,2017,0.47907
LOGG3,2017,0.65415
OSXB3,2017,-159.43
ANIM3,2017,0.0
TECN3,2017,0.0248
AZUL4,2017,1.68
B3SA3,2017,0.65496
PRIO3,2017,2.446
CVCB3,2017,1.65
ENAT3,2017,0.0
APER3,2017,0.0
QUAL3,2017,1.28489
MDNE3,2017,0.0
HBSA3,2017,0.0
ZAMP3,2017,2e-05
SNSY3,2017,-848.22974
SNSY5,2017,-848.22974
FESA4,2017,3.27395
SUZB3,2017,1.64562
ARZZ3,2017,1.7286
DIRR3,2017,-0.97
RENT3,2017,0.76866
CMIG4,2017,0.84
BMEB4,2017,1.0409
BRGE11,2017,0.73151
CEDO4,2017,8.27
CSMG3,2017,4.42
MEAL3,2017,0.02263
BBSE3,2017,2.02807
PRNR3,2017,-0.0625
OFSA3,2017,0.70637
CTSA3,2017,0.5059
CTSA4,2017,0.5565
MOVI3,2017,0.3223
CXSE3,2017,1.08238
CTNM4,2017,1.6258
BEES4,2017,0.53
SCAR3,2017,2.118
BPAC11,2017,0.87
PETR4,2017,-0.03
JFEN3,2017,-1.4651
BHIA3,2017,0.0
CSNA3,2017,0.00757
MOAR3,2017,11.73034
VLID3,2017,0.0
UGPA3,2017,2.9056
IRBR3,2017,2.98
SOND5,2017,1.31832
RPMG3,2017,0.0
TKNO4,2017,-5.33
VALE3,2017,3.39
GGBR4,2017,-0.21
UNIP5,2017,3.875
VBBR3,2017,0.99
QUSW3,2017,-5.32
BRQB3,2017,0.0
BRKM5,2017,5.12137
LOGN3,2017,-30.24
EPAR3,2017,-0.67936
AALR3,2017,0.057
EVEN3,2017,-1.716
PFRM3,2017,-1.56
BAHI3,2017,-4.77
MGLU3,2017,2.203
HBOR3,2017,-0.8379
VSTE3,2017,8.15038
BOBR4,2017,2.11121
CSAN3,2017,3.19833
VULC3,2017,0.96217
NUTR3,2017,-74.1
PLAS3,2017,-14.48
JSLG3,2017,-0.0136
TOTS3,2017,0.5708
EUCA4,2017,0.47
ROMI3,2017,0.6
BMKS3,2017,17.6563
ODPV3,2017,0.94731
BLAU3,2017,0.69681081
PMAM3,2017,-0.3206
LEVE3,2017,1.8495
IGTI11,2017,0.0
NEMO5,2017,3.51749
MSPA4,2017,0.0
BBDC4,2017,2.94
BRIV4,2017,0.59193
FLRY3,2017,1.02
ITUB4,2017,3.68
USIM5,2017,0.2
CALI3,2017,12.38
MGEL4,2017,-0.00421
RSID3,2017,-19.757
CAMB3,2017,34.2119
ETER3,2017,0.0
MYPK3,2017,0.04973
APTI4,2017,0.0
AMAR3,2017,-0.297173742
BALM4,2017,0.047143
DASA3,2017,0.4311
ITSA4,2017,1.13
REDE3,2017,0.0
RADL3,2017,1.55047
PINE4,2017,-1.92507
RDNI3,2017,-2.2089
VIVR3,2017,-28.06139
BEEF3,2017,-1.2738
TEND3,2017,1.9756
CYRE3,2017,-0.25222
CRFB3,2017,0.86
CPLE5,2017,3.9683
CPLE6,2017,3.9683
OIBR4,2017,-9.42
INEP4,2017,-2.23552
TEKA4,2017,334.60663
TXRX4,2017,22.70736
PTBL3,2017,0.40467
CLSC4,2017,1.6561
WEGE3,2017,0.70789
DOHL3,2017,0.56
DOHL4,2017,0.56
MWET4,2017,3.1647
SHUL3,2017,0.59462
SHUL4,2017,0.65408
MTSA4,2017,1.52315
FRTA3,2017,1.6791
JOPA4,2017,1.98828
HBTS5,2017,0.0
FRAS3,2017,0.2986
MNDL3,2017,-31.92524
POMO4,2017,0.07841
RAPT4,2017,0.14
SLCE3,2017,3.71424
LUPA3,2017,-0.58411
KLBN11,2017,0.1013
GRND3,2017,0.0
MNPR3,2017,-3.5722
SANB11,2017,1.246770923
UCAS3,2017,-0.09619
RCSL4,2017,-7.26412
KEPL3,2017,-1.302
LUXM4,2017,0.7477
PNVL3,2017,13.0
GOAU4,2017,-0.21
PATI4,2017,0.98051
BRSR5,2017,2.88
LREN3,2017,1.0638
TASA4,2017,-4.42164
RANI3,2017,-0.6582
DXCO3,2017,0.2692
BSLI4,2018,8.46679
ELET5,2018,9.8
CEBR5,2018,5.943
ATOM3,2018,0.33872
AMER3,2018,-0.8738
ENGI11,2018,0.0
CIEL3,2018,1.23125
NEOE3,2018,1.28
BBML3,2018,0.18853
GFSA3,2018,-10.19579
BRFS3,2018,-5.48267
PSSA3,2018,4.05012
EMAE4,2018,2.59162
TGMA3,2018,1.64
LWSA3,2018,0.12
LMED3,2018,-0.746
PDTC3,2018,0.69153
RAIL3,2018,0.16955
CPFE3,2018,2.02
EGIE3,2018,2.83648
STBP3,2018,0.00449
COGN3,2018,0.86
CCRO3,2018,0.38749
SHOW3,2018,0.1246
JBSS3,2018,0.01
HYPE3,2018,1.78735
PDGR3,2018,-16.19455
GEPA4,2018,2.70997
TRPL4,2018,11.42337
EQTL3,2018,0.0
LIGT3,2018,0.81
BRAP4,2018,3.53339
MRFG3,2018,2.2466
ATMP3,2018,-29.0989
ECOR3,2018,0.67302
ENEV3,2018,2.81873
BIOM3,2018,-1.01
FRIO3,2018,0.0
SEER3,2018,1.48186
RDOR3,2018,1.3273
GOLL4,2018,-3.115
MDIA3,2018,2.13421
ABEV3,2018,0.7
SMFT3,2018,0.0
EMBR3,2018,-0.9114
SGPS3,2018,1.1579
MULT3,2018,0.7939
FIEI3,2018,0.0
TAEE11,2018,1.0365828727
MTRE3,2018,0.71
TCSA3,2018,0.0
LPSB3,2018,-0.37141
IGSN3,2018,0.1207
JHSF3,2018,0.37137
EZTC3,2018,0.59
MRVE3,2018,1.558781622
GUAR3,2018,18.85949
GPAR3,2018,1.907
PTCA3,2018,1.39
NEXP3,2018,-2.51265
MSRO3,2018,-0.67
SYNE3,2018,-0.00741
YDUQ3,2018,2.11358
TRIS3,2018,0.49238
LOGG3,2018,0.628919357
OSXB3,2018,0.0
ANIM3,2018,0.03
TECN3,2018,0.1859
AZUL4,2018,1.24
B3SA3,2018,1.021683
INNC3,2018,2.58
PRIO3,2018,16.8486
CVCB3,2018,1.87
ENAT3,2018,0.0
APER3,2018,0.0
QUAL3,2018,1.39192
MDNE3,2018,-7.41
HBSA3,2018,0.0
SBFG3,2018,0.97
ZAMP3,2018,0.5758
SNSY3,2018,-808.15925
SNSY5,2018,-808.15925
FESA4,2018,3.7465
SUZB3,2018,0.29112
ARZZ3,2018,1.5851
DIRR3,2018,-0.53
RENT3,2018,0.99689
CMIG4,2018,1.18
BMEB4,2018,1.0847
BRGE11,2018,0.75781
CEDO4,2018,4.86
CSMG3,2018,4.58
MEAL3,2018,0.04875
BBSE3,2018,1.77279
PRNR3,2018,0.07232
OFSA3,2018,1.276154751
CTSA3,2018,1.8209
CTSA4,2018,2.003
MOVI3,2018,0.7274
CXSE3,2018,1.23134
CTNM4,2018,0.9271
VAMO3,2018,0.33554
BEES4,2018,0.49
SCAR3,2018,2.793
BPAC11,2018,0.91
PETR4,2018,1.98
JFEN3,2018,-2.0651
CSNA3,2018,3.69498
MOAR3,2018,3.67131
VLID3,2018,1.4203
UGPA3,2018,2.1223
IRBR3,2018,3.93
SOND5,2018,2.96213
RPMG3,2018,-2.62
TKNO4,2018,0.244
VALE3,2018,0.0
GGBR4,2018,1.35
UNIP5,2018,6.2342
VBBR3,2018,2.74
QUSW3,2018,3.86
BRQB3,2018,0.0
BRKM5,2018,3.60334
LOGN3,2018,0.16
EPAR3,2018,-0.65089
AALR3,2018,0.339
EVEN3,2018,-0.737
CEAB3,2018,0.17
PFRM3,2018,-0.083
BAHI3,2018,-2.19
MGLU3,2018,3.162
HBOR3,2018,-0.7541
VSTE3,2018,2.00505
BOBR4,2018,1.42762
CSAN3,2018,4.1159
VULC3,2018,0.61895
NUTR3,2018,-21.24
PLAS3,2018,-51.76
JSLG3,2018,0.6494
TOTS3,2018,0.3644
EUCA4,2018,0.32444
ROMI3,2018,1.34
ODPV3,2018,0.53887
BLAU3,2018,0.83
PMAM3,2018,-0.46924
LEVE3,2018,2.2732
IGTI11,2018,0.0
NEMO5,2018,0.0
MSPA4,2018,0.0884
BBDC4,2018,2.36
BRIV4,2018,0.63458
FLRY3,2018,1.05
ITUB4,2018,2.56
USIM5,2018,0.62
CALI3,2018,6.72
MGEL4,2018,0.0
RSID3,2018,47.9389
CAMB3,2018,12.719633
ETER3,2018,0.0
MYPK3,2018,1.35499
APTI4,2018,0.0
BMGB4,2018,0.4329
AMAR3,2018,0.139108
BALM4,2018,0.2809
DASA3,2018,0.59428
ITSA4,2018,1.13
REDE3,2018,0.1942
RADL3,2018,1.52531
PINE4,2018,0.36324
RDNI3,2018,-0.6185
VIVR3,2018,-0.9771
BEEF3,2018,-3.38959
TEND3,2018,3.9025
CYRE3,2018,-0.33091
CRFB3,2018,0.84
CPLE5,2018,5.40201
CPLE6,2018,5.40201
OIBR4,2018,16.39
INEP4,2018,0.0
TEKA4,2018,-249.6507
EALT4,2018,0.5667
TXRX4,2018,-2.686
PTBL3,2018,0.8473
CLSC4,2018,4.4411
WEGE3,2018,0.63815
DOHL3,2018,0.82
DOHL4,2018,0.82
MWET4,2018,-15.688
SHUL3,2018,0.74332
SHUL4,2018,0.81765
MTSA4,2018,1.89465
FRTA3,2018,0.6251
JOPA4,2018,2.50446
HBTS5,2018,-5957.6488
FRAS3,2018,0.435
MNDL3,2018,1.23534
POMO4,2018,0.2027
RAPT4,2018,0.44
SLCE3,2018,4.04945
LUPA3,2018,-6.33753
KLBN11,2018,0.0261
GRND3,2018,0.0
MNPR3,2018,-9.44029
SANB11,2018,1.764776002
UCAS3,2018,0.05136
RCSL4,2018,-2.56865
KEPL3,2018,0.3142
LUXM4,2018,1.1994
PNVL3,2018,16.33
GOAU4,2018,0.82
PATI4,2018,3.6013289
BRSR5,2018,2.37
LREN3,2018,1.41
TASA4,2018,-0.79963
RANI3,2018,0.0183
DXCO3,2018,0.626
BSLI4,2019,10.60868
ELET5,2019,8.53169
CEBR5,2019,7.9321
ATOM3,2019,0.10111
AMER3,2019,-0.6794
ENGI11,2019,0.0
CIEL3,2019,0.58385
NEOE3,2019,1.9026
BBML3,2019,0.3712
GFSA3,2019,-0.02
BRFS3,2019,0.36673
OPTS3,2019,-0.04244
PSSA3,2019,4.26859
EMAE4,2019,2.3649
TGMA3,2019,2.94
LWSA3,2019,0.2
LMED3,2019,7.168
PDTC3,2019,0.33279
RAIL3,2019,0.49914
CPFE3,2019,2.48
EGIE3,2019,2.83104
STBP3,2019,0.02309
COGN3,2019,0.0
CCRO3,2019,0.71201
SHOW3,2019,-1.05206
JBSS3,2019,2.28
HYPE3,2019,1.84391
PDGR3,2019,-111.58517
GEPA4,2019,2.60915
TRPL4,2019,3.31559
TPIS3,2019,-1.09446
EQTL3,2019,0.0
LIGT3,2019,5.41
BRAP4,2019,-1.19672
MRFG3,2019,0.3507
ATMP3,2019,-207.8334
ECOR3,2019,0.33327
ENEV3,2019,1.90521
BIOM3,2019,1.15
FRIO3,2019,5.3061
SEER3,2019,1.05943
RDOR3,2019,0.662
ASAI3,2019,4.06238
GOLL4,2019,-0.333
MDIA3,2019,1.64273
SIMH3,2019,1.28
ABEV3,2019,0.74901
SMFT3,2019,-18.6746
EMBR3,2019,-1.7895
SGPS3,2019,-2.9303
MULT3,2019,0.7909
FIEI3,2019,0.0
TAEE11,2019,0.969387691
MTRE3,2019,0.96
TCSA3,2019,0.0
LPSB3,2019,-0.03316
IGSN3,2019,0.2394
JHSF3,2019,0.601278384
EZTC3,2019,1.43
MRVE3,2019,1.56128
ALUP11,2019,1.01271
GUAR3,2019,1.1872
GPAR3,2019,2.194
PTCA3,2019,2.15
NEXP3,2019,-2.51199
CURY3,2019,2.25109059
SYNE3,2019,0.199
YDUQ3,2019,2.15056
TRIS3,2019,0.89656
CMIN3,2019,20.24433
LOGG3,2019,1.15151
OSXB3,2019,-180.63
OPCT3,2019,0.08
ANIM3,2019,-0.12
TECN3,2019,-1.5868
AZUL4,2019,-7.05
B3SA3,2019,1.326246
ELMD3,2019,0.1806
INNC3,2019,1.14919
SOMA3,2019,9.8
