ticker,ano,lucro_liquido
59.717.553/0001-02,2023,-836178.0
59.717.553/0001-02,2024,-321233.0
59.981.829/0001-65,2020,226317.0
59.981.829/0001-65,2021,471277.0
59.981.829/0001-65,2022,501206.0
59.981.829/0001-65,2023,508023.0
59.981.829/0001-65,2024,335107.0
60.394.723/0001-44,2010,100343.0
60.398.369/0004-79,2010,47510.0
60.398.369/0004-79,2011,-47711.0
60.398.369/0004-79,2012,-206488.0
60.398.369/0004-79,2013,5905.0
60.398.369/0004-79,2014,123881.0
60.398.369/0004-79,2015,134786.0
60.398.369/0004-79,2016,-373168.0
60.398.369/0004-79,2017,-135770.0
60.398.369/0004-79,2018,-323373.0
60.398.369/0004-79,2019,-25075.0
60.398.369/0004-79,2020,-861604.0
60.398.369/0004-79,2021,-801105.0
60.398.369/0004-79,2022,-2701084.0
60.398.369/0004-79,2023,-1389934.0
60.398.369/0004-79,2024,-2138610.0
60.476.884/0001-87,2010,83713.0
60.476.884/0001-87,2011,189287.0
60.476.884/0001-87,2012,179514.0
60.476.884/0001-87,2013,193768.0
60.476.884/0001-87,2014,196665.0
60.476.884/0001-87,2015,172145.0
60.476.884/0001-87,2016,4149.0
60.476.884/0001-87,2017,224685.0
60.476.884/0001-87,2018,293053.0
60.476.884/0001-87,2019,255851.0
60.476.884/0001-87,2020,122218.0
60.476.884/0001-87,2021,566620.0
60.476.884/0001-87,2022,562360.0
60.476.884/0001-87,2023,747778.0
60.476.884/0001-87,2024,541204.0
60.500.139/0001-26,2010,61023.0
60.500.139/0001-26,2011,64921.0
60.500.139/0001-26,2012,77015.0
60.500.139/0001-26,2013,13021.0
60.500.139/0001-26,2014,5747.0
60.500.139/0001-26,2015,93714.0
60.500.139/0001-26,2016,-49823.0
60.500.139/0001-26,2017,-52012.0
60.500.139/0001-26,2018,-301754.0
60.500.139/0001-26,2019,-318072.0
60.500.139/0001-26,2020,-419628.0
60.500.139/0001-26,2021,46199.0
60.500.139/0001-26,2022,115773.0
60.537.263/0001-66,2019,-42628.0
60.537.263/0001-66,2020,-170669.0
60.537.263/0001-66,2021,-224170.0
60.537.263/0001-66,2022,-157686.0
60.537.263/0001-66,2023,-68080.0
60.537.263/0001-66,2024,-8719.0
60.543.816/0001-93,2010,344322.0
60.543.816/0001-93,2011,989592.0
60.543.816/0001-93,2012,227721.0
60.543.816/0001-93,2013,78491.0
60.543.816/0001-93,2014,-348168.0
60.543.816/0001-93,2015,-568545.0
60.543.816/0001-93,2016,90501.0
60.543.816/0001-93,2017,185306.0
60.543.816/0001-93,2018,239664.0
60.543.816/0001-93,2019,285588.0
60.543.816/0001-93,2020,176080.0
60.543.816/0001-93,2021,346205.0
60.543.816/0001-93,2022,12821.0
60.543.816/0001-93,2023,308934.0
60.543.816/0001-93,2024,399876.0
60.637.238/0001-54,2015,-4221.0
60.637.238/0001-54,2016,-41750.0
60.637.238/0001-54,2017,-1437.0
60.637.238/0001-54,2018,16629.0
60.637.238/0001-54,2019,-4343.0
60.637.238/0001-54,2020,-6480.0
60.637.238/0001-54,2021,-4662.0
60.643.228/0001-21,2010,603154.0
60.643.228/0001-21,2011,-868114.0
60.643.228/0001-21,2012,-697970.0
60.643.228/0001-21,2013,-697582.0
60.643.228/0001-21,2014,162552.0
60.643.228/0001-21,2015,356985.0
60.643.228/0001-21,2016,1663616.0
60.643.228/0001-21,2017,1093344.0
60.643.228/0001-21,2018,3059621.0
60.651.809/0001-05,2010,764060.0
60.651.809/0001-05,2011,38031.0
60.651.809/0001-05,2012,-168849.0
60.651.809/0001-05,2013,-208759.0
60.651.809/0001-05,2014,-231698.0
60.651.809/0001-05,2015,-851931.0
60.651.809/0001-05,2016,1682455.0
60.651.809/0001-05,2017,1782887.0
60.651.809/0001-05,2018,311331.0
60.651.809/0001-05,2019,-2817594.0
60.651.809/0001-05,2020,-10731744.0
60.651.809/0001-05,2021,8634583.0
60.651.809/0001-05,2022,23392406.0
60.651.809/0001-05,2023,14068548.0
60.651.809/0001-05,2024,-7092255.0
60.665.981/0001-18,2021,448308.0
60.665.981/0001-18,2022,367411.0
60.665.981/0001-18,2023,316213.0
60.665.981/0001-18,2024,338622.0
60.730.348/0001-66,2010,-25768.0
60.730.348/0001-66,2011,-4456.0
60.730.348/0001-66,2012,3244.0
60.730.348/0001-66,2013,-6826.0
60.730.348/0001-66,2014,33480.0
60.730.348/0001-66,2015,-81873.0
60.730.348/0001-66,2016,243591.0
60.730.348/0001-66,2017,38137.0
60.730.348/0001-66,2018,4687.0
60.730.348/0001-66,2019,-36584.0
60.730.348/0001-66,2020,-54834.0
60.730.348/0001-66,2021,-32513.0
60.730.348/0001-66,2022,1512.0
60.730.348/0001-66,2023,7878.0
60.730.348/0001-66,2024,3312.0
60.746.948/0001-12,2020,16033961.0
60.746.948/0001-12,2021,23380804.0
60.746.948/0001-12,2022,21217196.0
60.746.948/0001-12,2023,14502765.0
60.746.948/0001-12,2024,17542153.0
60.770.336/0001-65,2020,74955.0
60.770.336/0001-65,2021,0.0
60.770.336/0001-65,2022,0.0
60.770.336/0001-65,2023,7173.0
60.840.055/0001-31,2010,130001.0
60.840.055/0001-31,2011,100647.0
60.840.055/0001-31,2012,106588.0
60.840.055/0001-31,2013,61143.0
60.840.055/0001-31,2014,85802.0
60.840.055/0001-31,2015,107343.0
60.840.055/0001-31,2016,228749.0
60.840.055/0001-31,2017,320618.0
60.840.055/0001-31,2018,331585.0
60.840.055/0001-31,2019,312317.0
60.840.055/0001-31,2020,256961.0
60.840.055/0001-31,2021,351491.0
60.840.055/0001-31,2022,308731.0
60.840.055/0001-31,2023,420823.0
60.840.055/0001-31,2024,603654.0
60.851.615/0001-53,2010,15002.0
60.851.615/0001-53,2011,38632.0
60.851.615/0001-53,2012,-26650.0
60.851.615/0001-53,2013,-38627.0
60.851.615/0001-53,2014,7392.0
60.851.615/0001-53,2015,-8958.0
60.851.615/0001-53,2016,-101126.0
60.851.615/0001-53,2017,-97755.0
60.851.615/0001-53,2018,-95862.0
60.851.615/0001-53,2019,-204420.0
60.851.615/0001-53,2020,-65455.0
60.851.615/0001-53,2021,-17463.0
60.851.615/0001-53,2022,65690.0
60.851.615/0001-53,2023,-82440.0
60.851.615/0001-53,2024,-30921.0
60.882.628/0001-90,2010,95582.0
60.882.628/0001-90,2011,252773.0
60.894.730/0001-05,2010,1583650.0
60.894.730/0001-05,2011,404133.0
60.894.730/0001-05,2012,-531300.0
60.894.730/0001-05,2013,16791.0
60.894.730/0001-05,2014,208479.0
60.894.730/0001-05,2015,-3684977.0
60.894.730/0001-05,2016,-576843.0
60.894.730/0001-05,2017,315080.0
60.894.730/0001-05,2018,828695.0
60.894.730/0001-05,2019,376691.0
60.894.730/0001-05,2020,1291743.0
60.894.730/0001-05,2021,10059954.0
60.894.730/0001-05,2022,2092889.0
60.894.730/0001-05,2023,1640368.0
60.894.730/0001-05,2024,3362.0
60.933.603/0001-78,2020,1728762.0
60.933.603/0001-78,2021,440827.0
60.933.603/0001-78,2022,0.0
60.933.603/0001-78,2023,-449370.0
60.933.603/0001-78,2024,1077900.0
61.022.042/0001-18,2010,-4698.0
61.022.042/0001-18,2011,-6576.0
61.022.042/0001-18,2012,3031.0
61.022.042/0001-18,2013,18756.0
61.022.042/0001-18,2014,8341.0
61.022.042/0001-18,2015,14586.0
61.022.042/0001-18,2016,4206.0
61.022.042/0001-18,2017,4605.0
61.022.042/0001-18,2018,2500.0
61.022.042/0001-18,2019,-24666.0
61.022.042/0001-18,2020,1943.0
61.022.042/0001-18,2021,7467.0
61.022.042/0001-18,2022,7000.0
61.022.042/0001-18,2023,9678.0
61.022.042/0001-18,2024,7950.0
61.065.298/0001-02,2010,21510.0
61.065.298/0001-02,2011,-32601.0
61.065.298/0001-02,2012,-148897.0
61.065.298/0001-02,2013,-137260.0
61.065.298/0001-02,2014,-44355.0
61.065.298/0001-02,2015,-143638.0
61.065.298/0001-02,2016,4598.0
61.065.298/0001-02,2017,-24319.0
61.065.298/0001-02,2018,-46378.0
61.065.298/0001-02,2019,-6474.0
61.065.298/0001-02,2020,-30980.0
61.065.298/0001-02,2021,149330.0
61.065.298/0001-02,2022,258724.0
61.065.298/0001-02,2023,34047.0
61.065.298/0001-02,2024,-41575.0
61.065.751/0001-80,2010,188090.0
61.065.751/0001-80,2011,78677.0
61.065.751/0001-80,2012,-205718.0
61.065.751/0001-80,2013,60559.0
61.065.751/0001-80,2014,-608812.0
61.065.751/0001-80,2015,-551171.0
61.065.751/0001-80,2016,-528492.0
61.065.751/0001-80,2017,-350753.0
61.065.751/0001-80,2018,-607067.0
61.065.751/0001-80,2019,-311364.0
61.065.751/0001-80,2020,-8916.0
61.065.751/0001-80,2021,-188871.0
61.065.751/0001-80,2022,-442044.0
61.065.751/0001-80,2023,254703.0
61.067.161/0001-97,2010,17797.0
61.067.161/0001-97,2011,24419.0
61.067.161/0001-97,2012,9005.0
61.067.161/0001-97,2013,6857.0
61.067.161/0001-97,2014,17191.0
61.067.161/0001-97,2015,7693.0
61.067.161/0001-97,2016,32065.0
61.067.161/0001-97,2017,57510.0
61.067.161/0001-97,2018,84225.0
61.067.161/0001-97,2019,73601.0
61.079.117/0001-05,2010,310452.0
61.079.117/0001-05,2011,309067.0
61.079.117/0001-05,2012,280536.0
61.079.117/0001-05,2013,309763.0
61.079.117/0001-05,2014,286528.0
61.079.117/0001-05,2015,263248.0
61.079.117/0001-05,2016,358473.0
61.079.117/0001-05,2017,350562.0
61.079.117/0001-05,2018,324041.0
61.079.117/0001-05,2019,259335.0
61.079.117/0001-05,2020,126886.0
61.079.117/0001-05,2021,692563.0
61.079.117/0001-05,2022,108531.0
61.079.117/0001-05,2023,-1867484.0
61.079.117/0001-05,2024,107397.0
61.080.313/0001-91,2014,-681078.0
61.080.313/0001-91,2015,-963480.0
61.080.313/0001-91,2016,-1059903.0
61.080.313/0001-91,2017,-954878.0
61.080.313/0001-91,2018,-1168094.0
61.080.313/0001-91,2019,-2071902.0
61.080.313/0001-91,2020,-2538383.0
61.080.313/0001-91,2021,-2977241.0
61.080.313/0001-91,2022,-2774185.0
61.080.313/0001-91,2023,-2726894.0
61.080.313/0001-91,2024,-4104797.0
61.082.004/0001-50,2010,-48821.0
61.082.004/0001-50,2011,-10284.0
61.082.004/0001-50,2011,-48519.0
61.082.004/0001-50,2012,-24452.0
61.082.004/0001-50,2013,-36385.0
61.082.004/0001-50,2014,-25393.0
61.082.004/0001-50,2015,-44896.0
61.082.004/0001-50,2016,-62480.0
61.082.004/0001-50,2017,-43580.0
61.082.004/0001-50,2018,-28557.0
61.082.004/0001-50,2019,-40874.0
61.082.004/0001-50,2020,-15698.0
61.082.004/0001-50,2021,-4313.0
61.082.004/0001-50,2022,-46510.0
61.082.004/0001-50,2023,-21811.0
61.082.004/0001-50,2024,-24261.0
61.088.894/0001-08,2010,9497.0
61.088.894/0001-08,2011,6723.0
61.088.894/0001-08,2012,-12317.0
61.088.894/0001-08,2013,331.0
61.088.894/0001-08,2014,13986.0
61.088.894/0001-08,2015,-27450.0
61.088.894/0001-08,2016,-33388.0
61.088.894/0001-08,2017,44774.0
61.088.894/0001-08,2018,16650.0
61.088.894/0001-08,2019,20212.0
61.088.894/0001-08,2020,22027.0
61.088.894/0001-08,2021,27592.0
61.088.894/0001-08,2022,56743.0
61.088.894/0001-08,2023,71881.0
61.088.894/0001-08,2024,76418.0
61.092.037/0001-81,2010,102085.0
61.092.037/0001-81,2011,97193.0
61.092.037/0001-81,2012,113004.0
61.092.037/0001-81,2013,102256.0
61.092.037/0001-81,2014,85160.0
61.092.037/0001-81,2015,29421.0
61.092.037/0001-81,2016,-37682.0
61.092.037/0001-81,2017,-276389.0
61.092.037/0001-81,2018,-149367.0
61.092.037/0001-81,2019,-12626.0
61.092.037/0001-81,2020,158733.0
61.092.037/0001-81,2021,269446.0
61.092.037/0001-81,2022,137713.0
61.092.037/0001-81,2023,127221.0
61.092.037/0001-81,2024,38820.0
61.156.113/0001-75,2010,164153.0
61.156.113/0001-75,2011,223436.0
61.156.113/0001-75,2012,105706.0
61.156.113/0001-75,2013,211300.0
61.156.113/0001-75,2014,118032.0
61.156.113/0001-75,2015,119849.0
61.156.113/0001-75,2016,89130.0
61.156.113/0001-75,2017,80209.0
61.156.113/0001-75,2018,306142.0
61.156.113/0001-75,2019,421415.0
61.156.113/0001-75,2020,-419914.0
61.156.113/0001-75,2021,626938.0
61.156.113/0001-75,2022,404172.0
61.156.113/0001-75,2023,105891.0
61.156.113/0001-75,2024,380084.0
61.156.931/0001-78,2010,4571.0
61.156.931/0001-78,2011,8510.0
61.156.931/0001-78,2012,13224.0
61.156.931/0001-78,2013,7285.0
61.156.931/0001-78,2014,7499.0
61.156.931/0001-78,2015,3088.0
61.156.931/0001-78,2016,-14745.0
61.156.931/0001-78,2017,-26973.0
61.156.931/0001-78,2018,-11500.0
61.156.931/0001-78,2019,-18396.0
61.156.931/0001-78,2020,65421.0
61.156.931/0001-78,2021,-12809.0
61.156.931/0001-78,2022,-25231.0
61.156.931/0001-78,2023,16178.0
61.156.931/0001-78,2024,51219.0
61.189.288/0001-89,2010,208675.0
61.189.288/0001-89,2011,177493.0
61.189.288/0001-89,2012,229914.0
61.189.288/0001-89,2013,85498.0
61.189.288/0001-89,2014,51082.0
61.189.288/0001-89,2015,-35764.0
61.189.288/0001-89,2016,-88006.0
61.189.288/0001-89,2017,-60438.0
61.189.288/0001-89,2018,28363.0
61.189.288/0001-89,2019,-112361.0
61.189.288/0001-89,2020,-432196.0
61.189.288/0001-89,2021,-71754.0
61.189.288/0001-89,2022,-519382.0
61.189.288/0001-89,2023,-520753.0
61.189.288/0001-89,2024,-315784.0
61.190.096/0001-92,2020,848970.0
61.190.096/0001-92,2021,999894.0
61.190.096/0001-92,2022,1001047.0
61.190.096/0001-92,2023,649698.0
61.190.096/0001-92,2024,273796.0
61.351.532/0001-68,2010,16177.0
61.351.532/0001-68,2011,8080.0
61.351.532/0001-68,2012,8796.0
61.351.532/0001-68,2013,7680.0
61.351.532/0001-68,2014,7076.0
61.351.532/0001-68,2015,1245.0
61.351.532/0001-68,2016,-39779.0
61.351.532/0001-68,2017,-84264.0
61.351.532/0001-68,2018,-133469.0
61.351.532/0001-68,2019,-35783.0
61.351.532/0001-68,2020,-36869.0
61.351.532/0001-68,2021,190136.0
61.351.532/0001-68,2022,-79972.0
61.351.532/0001-68,2023,-50805.0
61.351.532/0001-68,2024,-266491.0
61.374.161/0001-30,2010,3717.0
61.374.161/0001-30,2011,8170.0
61.374.161/0001-30,2012,9054.0
61.374.161/0001-30,2013,14127.0
61.374.161/0001-30,2014,12382.0
61.374.161/0001-30,2015,14996.0
61.374.161/0001-30,2016,2803.0
61.374.161/0001-30,2017,462.0
61.374.161/0001-30,2018,2753.0
61.374.161/0001-30,2019,4194.0
61.374.161/0001-30,2020,16431.0
61.374.161/0001-30,2021,10132.0
61.374.161/0001-30,2022,5709.0
61.374.161/0001-30,2023,8941.0
61.374.161/0001-30,2024,29261.0
61.409.892/0001-73,2020,-879860.0
61.409.892/0001-73,2021,837727.0
61.409.892/0001-73,2022,957246.0
61.409.892/0001-73,2023,-809199.0
61.409.892/0001-73,2024,-72889.0
61.486.650/0001-83,2010,97966.0
61.486.650/0001-83,2011,145255.0
61.486.650/0001-83,2012,84728.0
61.486.650/0001-83,2013,131582.0
61.486.650/0001-83,2014,82647.0
61.486.650/0001-83,2015,24204.0
61.486.650/0001-83,2016,95205.0
61.486.650/0001-83,2017,134458.0
61.486.650/0001-83,2018,185306.0
61.486.650/0001-83,2019,130223.0
61.486.650/0001-83,2020,-147739.0
61.486.650/0001-83,2021,-216937.0
61.486.650/0001-83,2022,-387766.0
61.486.650/0001-83,2023,-1129770.0
61.486.650/0001-83,2024,-1195929.0
61.532.644/0001-15,2010,5013000.0
61.532.644/0001-15,2011,5367000.0
61.532.644/0001-15,2012,5040000.0
61.532.644/0001-15,2013,6011000.0
61.532.644/0001-15,2014,8161000.0
61.532.644/0001-15,2015,8994000.0
61.532.644/0001-15,2016,8216000.0
61.532.644/0001-15,2017,8522000.0
61.532.644/0001-15,2018,9710000.0
61.532.644/0001-15,2019,10569000.0
61.532.644/0001-15,2020,7344000.0
61.532.644/0001-15,2021,13291000.0
61.532.644/0001-15,2022,14154000.0
61.532.644/0001-15,2023,13978000.0
61.532.644/0001-15,2024,14887000.0
61.565.222/0001-46,2010,-5425.0
61.565.222/0001-46,2011,-33345.0
61.565.222/0001-46,2012,-30662.0
61.565.222/0001-46,2013,-41853.0
61.584.140/0001-49,2010,-374848.0
61.584.140/0001-49,2011,-730983.0
61.584.140/0001-49,2012,-1239394.0
61.584.140/0001-49,2013,-129518.0
61.584.140/0001-49,2014,1717985.0
61.584.140/0001-49,2015,424888.0
61.584.140/0001-49,2016,204903.0
61.584.140/0001-49,2017,116997.0
61.584.140/0001-49,2018,577591.0
61.584.140/0001-49,2019,984435.0
61.584.140/0001-49,2020,1227851.0
61.584.140/0001-49,2021,2039722.0
61.584.140/0001-49,2022,2036123.0
61.584.140/0001-49,2023,2297216.0
61.584.140/0001-49,2024,2008005.0
61.585.865/0001-51,2011,68696.0
61.585.865/0001-51,2012,104855.0
61.585.865/0001-51,2013,100985.0
61.585.865/0001-51,2015,339785.0
61.585.865/0001-51,2016,451252.0
61.585.865/0001-51,2017,512653.0
61.585.865/0001-51,2018,509313.0
61.585.865/0001-51,2019,788735.0
61.585.865/0001-51,2020,495533.0
61.585.865/0001-51,2021,764133.0
61.585.865/0001-51,2022,1014968.0
61.585.865/0001-51,2023,1087143.0
61.585.865/0001-51,2024,1211373.0
62.002.886/0001-60,2015,-13769.0
62.232.889/0001-90,2020,1164955.0
62.232.889/0001-90,2021,1409772.0
62.232.889/0001-90,2022,1055390.0
62.232.889/0001-90,2023,1108964.0
62.232.889/0001-90,2024,1700413.0
62.258.884/0001-36,2010,226404.0
62.258.884/0001-36,2020,-24161.0
62.258.884/0001-36,2021,1314271.0
62.258.884/0001-36,2022,64713.0
62.258.884/0001-36,2023,-393902.0
62.258.884/0001-36,2024,-288854.0
62.307.848/0001-15,2020,137975.0
62.307.848/0001-15,2021,175192.0
62.307.848/0001-15,2022,183535.0
62.307.848/0001-15,2023,211221.0
62.307.848/0001-15,2024,330479.0
62.984.091/0001-02,2019,120871.0
62.984.091/0001-02,2020,-34793.0
62.984.091/0001-02,2021,82955.0
62.984.091/0001-02,2022,6606.0
62.984.091/0001-02,2023,100455.0
62.984.091/0001-02,2024,144306.0
64.904.295/0001-03,2017,201531.0
64.904.295/0001-03,2018,250665.0
64.904.295/0001-03,2019,362387.0
64.904.295/0001-03,2020,239628.0
64.904.295/0001-03,2021,462676.0
64.904.295/0001-03,2022,478721.0
64.904.295/0001-03,2023,353684.0
64.904.295/0001-03,2024,360461.0
64.904.295/0001-03,2025,217001.0
67.010.660/0001-24,2010,71653.0
67.010.660/0001-24,2011,57892.0
67.010.660/0001-24,2012,84357.0
67.010.660/0001-24,2013,129787.0
67.010.660/0001-24,2014,77487.0
67.010.660/0001-24,2015,10030.0
67.010.660/0001-24,2016,-75271.0
67.010.660/0001-24,2017,-93669.0
67.010.660/0001-24,2018,-27139.0
67.010.660/0001-24,2019,1258.0
67.010.660/0001-24,2020,4322.0
67.010.660/0001-24,2021,14887.0
67.010.660/0001-24,2022,31688.0
67.010.660/0001-24,2023,-194992.0
67.010.660/0001-24,2024,-136661.0
67.203.208/0001-89,2010,143195.0
67.203.208/0001-89,2011,-192802.0
67.571.414/0001-41,2010,67373.0
67.571.414/0001-41,2011,-114928.0
67.571.414/0001-41,2012,-463396.0
67.571.414/0001-41,2013,-281397.0
67.571.414/0001-41,2014,-233352.0
67.571.414/0001-41,2015,-261588.0
67.571.414/0001-41,2016,-348597.0
67.571.414/0001-41,2017,-119214.0
67.571.414/0001-41,2018,-198533.0
67.571.414/0001-41,2019,-220334.0
67.571.414/0001-41,2020,-181244.0
67.571.414/0001-41,2021,-57926.0
67.571.414/0001-41,2022,-12524.0
67.571.414/0001-41,2023,-72749.0
67.571.414/0001-41,2024,-40454.0
67.620.377/0001-14,2010,22898.0
67.620.377/0001-14,2011,41715.0
67.620.377/0001-14,2012,-198818.0
67.620.377/0001-14,2013,-314285.0
67.620.377/0001-14,2014,-418218.0
67.620.377/0001-14,2015,-799955.0
67.620.377/0001-14,2016,195035.0
67.620.377/0001-14,2017,-280683.0
67.620.377/0001-14,2018,-1264782.0
67.620.377/0001-14,2019,16157.0
67.620.377/0001-14,2020,697092.0
67.620.377/0001-14,2021,598879.0
67.620.377/0001-14,2022,655064.0
67.620.377/0001-14,2023,395533.0
67.620.377/0001-14,2024,-1563806.0
68.400.225/0001-79,2021,2536.0
68.400.225/0001-79,2022,-14716.0
71.208.516/0001-74,2010,131023.0
71.208.516/0001-74,2011,144384.0
71.208.516/0001-74,2012,140998.0
71.208.516/0001-74,2013,137808.0
71.208.516/0001-74,2014,141846.0
71.208.516/0001-74,2015,153634.0
71.208.516/0001-74,2016,183578.0
71.208.516/0001-74,2017,229592.0
71.208.516/0001-74,2018,316037.0
71.208.516/0001-74,2019,302716.0
71.208.516/0001-74,2020,202376.0
71.208.516/0001-74,2021,229505.0
71.208.516/0001-74,2022,51443.0
71.208.516/0001-74,2023,-149613.0
71.208.516/0001-74,2024,-331150.0
71.476.527/0001-35,2010,123774.0
71.476.527/0001-35,2011,-659725.0
71.476.527/0001-35,2012,-121763.0
71.476.527/0001-35,2013,-84621.0
71.476.527/0001-35,2014,-142386.0
71.476.527/0001-35,2015,29697.0
71.476.527/0001-35,2016,47269.0
71.476.527/0001-35,2017,104636.0
71.476.527/0001-35,2018,201346.0
71.476.527/0001-35,2019,264413.0
71.476.527/0001-35,2020,199720.0
71.476.527/0001-35,2021,-196589.0
71.476.527/0001-35,2022,-555713.0
71.476.527/0001-35,2023,-43685.0
71.476.527/0001-35,2023,-102510.0
71.476.527/0001-35,2024,100711.0
71.550.388/0001-42,2013,160474.0
71.550.388/0001-42,2014,114679.0
71.550.388/0001-42,2015,-165338.0
71.673.990/0001-77,2010,744050.0
71.673.990/0001-77,2011,830901.0
71.673.990/0001-77,2012,861222.0
71.673.990/0001-77,2013,847806.0
71.673.990/0001-77,2014,741221.0
71.673.990/0001-77,2015,522732.0
71.673.990/0001-77,2016,308238.0
71.673.990/0001-77,2017,670251.0
71.673.990/0001-77,2018,548379.0
71.673.990/0001-77,2019,392391.0
71.673.990/0001-77,2020,1102271.0
71.673.990/0001-77,2021,934152.0
71.673.990/0001-77,2022,123717.0
71.673.990/0001-77,2023,6439948.0
71.673.990/0001-77,2024,760639.0
73.178.600/0001-18,2010,685066.0
73.178.600/0001-18,2011,592186.0
73.178.600/0001-18,2012,778719.0
73.178.600/0001-18,2013,893999.0
73.178.600/0001-18,2014,831386.0
73.178.600/0001-18,2015,593153.0
73.178.600/0001-18,2016,244620.0
73.178.600/0001-18,2017,-10539.0
73.178.600/0001-18,2018,6028.0
73.178.600/0001-18,2019,534316.0
73.178.600/0001-18,2020,1829496.0
73.178.600/0001-18,2021,1017314.0
73.178.600/0001-18,2022,858591.0
73.178.600/0001-18,2023,1105700.0
73.178.600/0001-18,2024,1921052.0
75.315.333/0001-09,2016,1363000.0
75.315.333/0001-09,2017,1713000.0
75.315.333/0001-09,2018,1863000.0
75.315.333/0001-09,2019,1328000.0
75.315.333/0001-09,2020,2844000.0
75.315.333/0001-09,2021,3366000.0
75.315.333/0001-09,2022,1998000.0
75.315.333/0001-09,2023,-639000.0
75.315.333/0001-09,2024,1940000.0
75.609.123/0001-23,2012,24837.0
75.609.123/0001-23,2014,17872.0
75.609.123/0001-23,2015,8885.0
75.609.123/0001-23,2016,8933.0
75.609.123/0001-23,2017,-5129.0
75.609.123/0001-23,2018,-73951.0
75.609.123/0001-23,2019,-87505.0
75.609.123/0001-23,2020,-5616.0
75.609.123/0001-23,2021,35439.0
75.609.123/0001-23,2022,102135.0
75.609.123/0001-23,2023,101685.0
75.609.123/0001-23,2024,100562.0
76.255.926/0001-90,2010,8252.0
76.255.926/0001-90,2011,-249072.0
76.255.926/0001-90,2012,-68103.0
76.255.926/0001-90,2014,-29488.0
76.483.817/0001-20,2010,1010281.0
76.483.817/0001-20,2011,1176854.0
76.483.817/0001-20,2012,726520.0
76.483.817/0001-20,2013,1101435.0
76.483.817/0001-20,2014,1335615.0
76.483.817/0001-20,2015,1265551.0
76.483.817/0001-20,2016,947790.0
76.483.817/0001-20,2017,1118255.0
76.483.817/0001-20,2018,1444004.0
76.483.817/0001-20,2019,2062869.0
76.483.817/0001-20,2020,3909750.0
76.483.817/0001-20,2021,5048602.0
76.483.817/0001-20,2022,1149321.0
76.483.817/0001-20,2023,2327168.0
76.483.817/0001-20,2024,2799370.0
76.500.180/0001-32,2010,23814.0
76.500.180/0001-32,2011,29451.0
76.500.180/0001-32,2012,45071.0
76.500.180/0001-32,2013,26920.0
76.500.180/0001-32,2014,-71905.0
76.535.764/0001-43,2010,1970860.0
76.535.764/0001-43,2011,1005750.0
76.535.764/0001-43,2012,1784927.0
76.535.764/0001-43,2013,1493015.0
76.535.764/0001-43,2014,-4406421.0
76.535.764/0001-43,2015,-5347601.0
76.535.764/0001-43,2016,-7121116.0
76.535.764/0001-43,2017,-6656162.0
76.535.764/0001-43,2018,24615555.0
76.535.764/0001-43,2019,-9095107.0
76.535.764/0001-43,2020,-10528499.0
76.535.764/0001-43,2021,-8492526.0
76.535.764/0001-43,2022,-19265934.0
76.535.764/0001-43,2023,-5427756.0
76.535.764/0001-43,2024,9610110.0
76.627.504/0001-06,2010,44179.0
76.627.504/0001-06,2011,-5993.0
76.627.504/0001-06,2012,-76148.0
76.627.504/0001-06,2013,-187618.0
76.627.504/0001-06,2014,-743777.0
76.627.504/0001-06,2015,-201097.0
76.627.504/0001-06,2016,-622963.0
76.627.504/0001-06,2017,-316170.0
76.627.504/0001-06,2018,-311886.0
76.627.504/0001-06,2019,-451099.0
76.627.504/0001-06,2020,-542786.0
76.627.504/0001-06,2021,1301954.0
76.627.504/0001-06,2022,-366566.0
76.627.504/0001-06,2023,477425.0
76.627.504/0001-06,2024,-236773.0
78.588.415/0001-15,2010,9148.0
78.588.415/0001-15,2011,-9978.0
78.588.415/0001-15,2012,11833.0
78.588.415/0001-15,2013,51547.0
78.876.950/0001-71,2010,212013.0
78.876.950/0001-71,2011,297274.0
78.876.950/0001-71,2012,311014.0
78.876.950/0001-71,2013,318172.0
78.876.950/0001-71,2014,318867.0
78.876.950/0001-71,2015,281170.0
78.876.950/0001-71,2016,199417.0
78.876.950/0001-71,2017,263781.0
78.876.950/0001-71,2018,239514.0
78.876.950/0001-71,2019,214702.0
78.876.950/0001-71,2020,342969.0
79.430.682/0001-22,2019,-14241.0
79.430.682/0001-22,2020,-6506.0
79.430.682/0001-22,2021,19944.0
79.430.682/0001-22,2022,12389.0
79.430.682/0001-22,2023,8658.0
79.430.682/0001-22,2024,-39404.0
79.655.916/0001-30,2010,-8822.0
80.680.093/0001-81,2021,103374.0
80.680.093/0001-81,2022,134670.0
80.680.093/0001-81,2023,176179.0
80.680.093/0001-81,2024,194501.0
81.106.957/0001-19,2023,-274195.0
81.243.735/0001-48,2010,89196.0
81.243.735/0001-48,2011,-67907.0
81.243.735/0001-48,2012,30190.0
81.243.735/0001-48,2013,15590.0
81.243.735/0001-48,2014,23271.0
81.243.735/0001-48,2015,-79881.0
81.243.735/0001-48,2016,8838.0
81.243.735/0001-48,2017,-47551.0
81.243.735/0001-48,2018,-461.0
81.243.735/0001-48,2019,20848.0
81.243.735/0001-48,2020,195842.0
81.243.735/0001-48,2021,202896.0
81.243.735/0001-48,2022,306357.0
81.243.735/0001-48,2023,250882.0
